$Info: Start...
Info: get 10000 brown.words
Info: annotate pos_tag (10000 tokens)
Info: convert to pyrata format 
Info: control pyrata cpu time and memory usage
Info: end.
         5803160 function calls (5744724 primitive calls) in 11.093 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 nombank.py:346(NombankChainTreePointer)
        2    0.000    0.000    0.000    0.000 calendar.py:74(__init__)
        1    0.000    0.000    0.000    0.000 sequential.py:325(UnigramTagger)
        1    0.000    0.000    0.000    0.000 gmpyfinitefield.py:9(GMPYFiniteField)
        2    0.000    0.000    0.000    0.000 libmpf.py:692(mpf_sign)
        1    0.000    0.000    0.000    0.000 models.py:29(Lidstone)
        1    0.000    0.000    0.000    0.000 calendar.py:558(LocaleTextCalendar)
        1    0.000    0.000    0.000    0.000 boolalg.py:1163(Nor)
        1    0.000    0.000    0.000    0.000 expr.py:3958(UnevaluatedExpr)
        1    0.000    0.000    0.000    0.000 calendar.py:589(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 chart.py:156(BinaryCombinatorRule)
        2    0.000    0.000    0.000    0.000 rl.py:10(rm_id)
        1    0.000    0.000    0.000    0.000 doctest.py:1733(UnexpectedException)
        1    0.000    0.000    0.000    0.000 decorator.py:96(no_attrs_in_subclass)
        1    0.000    0.000    0.000    0.000 qs.py:9(SievePolynomial)
        1    0.000    0.000    0.000    0.000 orderings.py:243(_ItemGetter)
        1    0.000    0.000    0.000    0.000 core.py:45(Registry)
        1    0.000    0.000    0.000    0.000 framenet.py:1059(PrettyLazyConcatenation)
        1    0.000    0.000    0.000    0.000 entity.py:535(GeometrySet)
        1    0.000    0.000    0.000    0.000 combinator.py:280(UndirectedTypeRaise)
        1    0.000    0.000    0.000    0.000 npyio.py:51(BagObj)
        1    0.000    0.000    0.000    0.000 __init__.py:367(_FuncPtr)
        1    0.000    0.000    0.000    0.000 yacc.py:1973(LRTable)
        1    0.000    0.000    0.000    0.000 chart.py:262(CCGChartParser)
        1    0.000    0.000    0.000    0.000 ibm3.py:328(Model3Counts)
        1    0.000    0.000    0.000    0.000 ibm4.py:449(Model4Counts)
        1    0.000    0.000    0.000    0.000 _policybase.py:41(__init__)
        1    0.000    0.000    0.000    0.000 mutable_ndim_array.py:4(MutableNDimArray)
        1    0.000    0.000    0.000    0.000 polyoptions.py:701(Series)
        1    0.000    0.000    0.000    0.000 protocols.py:181(SubprocessProtocol)
        2    0.000    0.000    0.000    0.000 index_tricks.py:745(__init__)
        1    0.000    0.000    0.000    0.000 pycode.py:86(<dictcomp>)
        1    0.000    0.000    0.000    0.000 plot.py:856(Line3DBaseSeries)
        1    0.000    0.000    0.000    0.000 chunked.py:219(ChunkedCorpusView)
        1    0.000    0.000    0.000    0.000 corenlp.py:396(CoreNLPParser)
        1    0.000    0.000    0.000    0.000 argparse.py:1029(_HelpAction)
        1    0.000    0.000    0.000    0.000 response.py:37(addclosehook)
        1    0.000    0.000    0.000    0.000 argparse.py:1048(_VersionAction)
        1    0.000    0.000    0.000    0.000 optimization.py:357(Illinois)
        1    0.000    0.000    0.000    0.000 _exceptions.py:54(_UFuncNoLoopError)
        1    0.000    0.000    0.000    0.000 switchboard.py:15(SwitchboardTurn)
        1    0.000    0.000    0.000    0.000 hyperexpand.py:813(FormulaCollection)
        1    0.000    0.000    0.000    0.000 typing.py:1026(Protocol)
        1    0.000    0.000    0.000    0.000 homomorphisms.py:574(SubModuleHomomorphism)
        1    0.000    0.000    0.000    0.000 exceptions.py:46(LimitOverrunError)
        1    0.000    0.000    0.000    0.000 subprocess.py:415(CompletedProcess)
        1    0.000    0.000    0.000    0.000 experimental_lambdify.py:80(vectorized_lambdify)
        1    0.000    0.000    0.000    0.000 line.py:2329(Segment2D)
        1    0.000    0.000    0.000    0.000 index_tricks.py:109(nd_grid)
        1    0.000    0.000    0.000    0.000 response.py:57(addinfo)
        1    0.000    0.000    0.000    0.000 utilities.py:9(__init__)
        1    0.000    0.000    0.000    0.000 dispatcher.py:232(<listcomp>)
        1    0.000    0.000    0.000    0.000 _regex_core.py:1934(AnyAll)
        1    0.000    0.000    0.000    0.000 errors.py:93(NonPrintableDefect)
        2    0.000    0.000    0.000    0.000 core.py:26(condition)
        1    0.000    0.000    0.000    0.000 argparse.py:1178(FileType)
        1    0.000    0.000    0.000    0.000 argparse.py:1233(Namespace)
        2    0.000    0.000    0.000    0.000 _regex_core.py:2516(<genexpr>)
        1    0.000    0.000    0.000    0.000 internals.py:486(Counter)
        1    0.000    0.000    0.000    0.000 util.py:149(TestGrammar)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3342(_compile)
        1    0.000    0.000    0.000    0.000 diophantine.py:1141(GeneralSumOfEvenPowers)
        1    0.000    0.000    0.000    0.000 _exceptions.py:99(_UFuncOutputCastingError)
        1    0.000    0.000    0.000    0.000 parser.py:79(BytesParser)
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 sparse_ndim_array.py:101(ImmutableSparseNDimArray)
        1    0.000    0.000    0.000    0.000 typing.py:1734(_TypedDictMeta)
        1    0.000    0.000    0.000    0.000 core.py:898(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 polyoptions.py:648(Formal)
        1    0.000    0.000    0.000    0.000 runtests.py:1604(SymPyDocTestFinder)
        2    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        1    0.000    0.000    0.000    0.000 util.py:143(Foo)
        1    0.000    0.000    0.000    0.000 multidimensional.py:62(vectorize)
        2    0.000    0.000    0.000    0.000 api.py:111(reset_id)
        1    0.000    0.000    0.000    0.000 text.py:253(TokenSearcher)
        1    0.000    0.000    0.000    0.000 records.py:78(_OrderedCounter)
        1    0.000    0.000    0.000    0.000 optimization.py:15(Newton)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3167(PrecompiledCode)
        1    0.000    0.000    0.000    0.000 wordlist.py:15(WordListCorpusReader)
        1    0.000    0.000    0.000    0.000 argparse.py:758(Action)
        1    0.000    0.000    0.000    0.000 resolution.py:40(ResolutionProver)
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 protocols.py:66(Protocol)
        1    0.000    0.000    0.000    0.000 request.py:630(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 polyoptions.py:728(Method)
        1    0.000    0.000    0.000    0.000 earleychart.py:127(FeatureIncrementalChart)
        1    0.000    0.000    0.000    0.000 senseval.py:50(SensevalCorpusReader)
        1    0.000    0.000    0.000    0.000 polyoptions.py:674(All)
        1    0.000    0.000    0.000    0.000 optimization.py:104(MNewton)
        1    0.000    0.000    0.000    0.000 corenlp.py:548(CoreNLPDependencyParser)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3049(get_firstset)
        1    0.000    0.000    0.000    0.000 hyperexpand.py:930(MeijerFormulaCollection)
        1    0.000    0.000    0.000    0.000 polyoptions.py:664(Include)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2895(PossessiveRepeat)
        1    0.000    0.000    0.000    0.000 combinator.py:216(UndirectedSubstitution)
        1    0.000    0.000    0.000    0.000 codeprinter.py:15(requires)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2784(Grapheme)
        1    0.000    0.000    0.000    0.000 chart.py:918(ChartRuleI)
        1    0.000    0.000    0.000    0.000 __init__.py:396(PyDLL)
        1    0.000    0.000    0.000    0.000 experimental_lambdify.py:148(lambdify)
        1    0.000    0.000    0.000    0.000 sympy_parser.py:111(ParenthesisGroup)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1206(_TimelikeFormat)
        1    0.000    0.000    0.000    0.000 {built-in method posix.getuid}
        1    0.000    0.000    0.000    0.000 maxent.py:1506(TadmMaxentClassifier)
        1    0.000    0.000    0.000    0.000 drt.py:671(DrtNegatedExpression)
        1    0.000    0.000    0.000    0.000 wordlist.py:106(UnicharsCorpusReader)
        1    0.000    0.000    0.000    0.000 typing.py:2001(re)
        1    0.000    0.000    0.000    0.000 protocols.py:166(DatagramProtocol)
        1    0.000    0.000    0.000    0.000 chart.py:1228(BottomUpPredictCombineRule)
        1    0.000    0.000    0.000    0.000 drt.py:935(DrtApplicationExpression)
        1    0.000    0.000    0.000    0.000 optimization.py:602(MDNewton)
        1    0.000    0.000    0.000    0.000 _regex_core.py:1898(_compile)
        1    0.000    0.000    0.000    0.000 brill.py:37(Pos)
        1    0.000    0.000    0.000    0.000 request.py:1533(FTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1418(UnknownHandler)
        1    0.000    0.000    0.000    0.000 comparative_sents.py:51(Comparison)
        1    0.000    0.000    0.000    0.000 optimization.py:159(Halley)
        1    0.000    0.000    0.000    0.000 optimization.py:58(Secant)
        4    0.000    0.000    0.000    0.000 {method 'clear' of 'set' objects}
        1    0.000    0.000    0.000    0.000 core.py:1120(_DomainedBinaryOperation)
        1    0.000    0.000    0.000    0.000 nkjp.py:181(NKJPCorpus_Header_View)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_typeDict}
        1    0.000    0.000    0.000    0.000 argparse.py:849(_StoreAction)
        1    0.000    0.000    0.000    0.000 transports.py:166(DatagramTransport)
        1    0.000    0.000    0.000    0.000 optimization.py:213(Muller)
        1    0.000    0.000    0.000    0.000 _endian.py:23(_swapped_meta)
        1    0.000    0.000    0.000    0.000 logic.py:1516(FunctionVariableExpression)
        1    0.000    0.000    0.000    0.000 optimization.py:458(Ridder)
        1    0.000    0.000    0.000    0.000 grammar.py:215(FeatStructNonterminal)
        1    0.000    0.000    0.000    0.000 polyoptions.py:602(Symmetric)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1173(ComplexFloatingFormat)
        1    0.000    0.000    0.000    0.000 __init__.py:153(py_object)
        1    0.000    0.000    0.000    0.000 polyoptions.py:375(Greedy)
        1    0.000    0.000    0.000    0.000 threading.py:896(_set_ident)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:60(PytestTester)
        1    0.000    0.000    0.000    0.000 glue.py:728(DrtGlueFormula)
        1    0.000    0.000    0.000    0.000 probability.py:909(LaplaceProbDist)
        1    0.000    0.000    0.000    0.000 dotproduct.py:6(DotProduct)
        2    0.000    0.000    0.000    0.000 core.py:878(__init__)
        1    0.000    0.000    0.000    0.000 pydoc.py:290(ErrorDuringImport)
        1    0.000    0.000    0.000    0.000 line.py:2740(Segment3D)
        1    0.000    0.000    0.000    0.000 optimization.py:517(ANewton)
        1    0.000    0.000    0.000    0.000 earleychart.py:194(CompleterRule)
        1    0.000    0.000    0.000    0.000 request.py:793(ProxyHandler)
        5    0.000    0.000    0.000    0.000 pythonintegerring.py:25(__init__)
        1    0.000    0.000    0.000    0.000 mul.py:18(NC_Marker)
        1    0.000    0.000    0.000    0.000 ppattach.py:45(PPAttachment)
        2    0.000    0.000    0.000    0.000 numbers.py:3261(__eq__)
        1    0.000    0.000    0.000    0.000 yacc.py:1429(LRItem)
        1    0.000    0.000    0.000    0.000 internals.py:437(Deprecated)
        1    0.000    0.000    0.000    0.000 ctx_mp_python.py:33(mpnumeric)
        1    0.000    0.000    0.000    0.000 argparse.py:884(_StoreConstAction)
        1    0.000    0.000    0.000    0.000 index_tricks.py:701(IndexExpression)
        1    0.000    0.000    0.000    0.000 core.py:792(_DomainCheckInterval)
        1    0.000    0.000    0.000    0.000 _regex_core.py:1938(AnyU)
        1    0.000    0.000    0.000    0.000 expr_with_intlimits.py:5(ReorderError)
        1    0.000    0.000    0.000    0.000 ieer.py:43(IEERDocument)
        2    0.000    0.000    0.000    0.000 inspect.py:487(getmro)
        1    0.000    0.000    0.000    0.000 senseval.py:34(SensevalInstance)
        1    0.000    0.000    0.000    0.000 orderings.py:36(LexOrder)
        1    0.000    0.000    0.000    0.000 chart.py:1158(CachedTopDownPredictRule)
        1    0.000    0.000    0.000    0.000 codeop.py:134(Compile)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:771(is_package)
        1    0.000    0.000    0.000    0.000 polyoptions.py:366(Field)
        1    0.000    0.000    0.000    0.000 api.py:103(new_id)
        1    0.000    0.000    0.000    0.000 rte.py:111(RTECorpusReader)
        1    0.000    0.000    0.000    0.000 pathlib.py:478(_Selector)
        1    0.000    0.000    0.000    0.000 pycode.py:618(SymPyPrinter)
        1    0.000    0.000    0.000    0.000 sexpr.py:57(SExprTokenizer)
        1    0.000    0.000    0.000    0.000 pathlib.py:556(_RecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 util.py:145(py25)
        1    0.000    0.000    0.000    0.000 handler.py:208(DTDHandler)
        1    0.000    0.000    0.000    0.000 utils.py:54(_Deprecate)
        1    0.000    0.000    0.000    0.000 senseval.py:83(SensevalCorpusView)
        2    0.000    0.000    0.000    0.000 arrayprint.py:448(_recursive_guard)
        1    0.000    0.000    0.000    0.000 cache.py:3(_cache)
        1    0.000    0.000    0.000    0.000 tagged.py:297(TaggedCorpusView)
        1    0.000    0.000    0.000    0.000 __init__.py:1214(PlaceHolder)
        1    0.000    0.000    0.000    0.000 drt.py:689(DrtLambdaExpression)
        1    0.000    0.000    0.000    0.000 doctest.py:255(_SpoofOut)
        1    0.000    0.000    0.000    0.000 sequential.py:393(TrigramTagger)
        1    0.000    0.000    0.000    0.000 inverselaplace.py:217(Stehfest)
        1    0.000    0.000    0.000    0.000 earleychart.py:203(ScannerRule)
        1    0.000    0.000    0.000    0.000 chart.py:224(__init__)
        1    0.000    0.000    0.000    0.000 rte.py:54(RTEPair)
        1    0.000    0.000    0.000    0.000 tableau.py:569(Debug)
        1    0.000    0.000    0.000    0.000 hyperexpand.py:1155(MeijerShiftD)
        1    0.000    0.000    0.000    0.000 hyperexpand.py:1122(MeijerShiftA)
        1    0.000    0.000    0.000    0.000 argparse.py:1006(_CountAction)
        1    0.000    0.000    0.000    0.000 numpy.py:346(<dictcomp>)
        1    0.000    0.000    0.000    0.000 logic.py:1903(EqualityExpression)
        1    0.000    0.000    0.000    0.000 argparse.py:729(ArgumentError)
        1    0.000    0.000    0.000    0.000 decorators.py:225(_SympifyWrapper)
        1    0.000    0.000    0.000    0.000 models.py:95(KneserNeyInterpolated)
        1    0.000    0.000    0.000    0.000 resolution.py:674(DebugObject)
        1    0.000    0.000    0.000    0.000 util.py:99(CutoffChecker)
        1    0.000    0.000    0.000    0.000 numbers.py:2561(RationalConstant)
        1    0.000    0.000    0.000    0.000 calendar.py:24(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 typing.py:290(_Immutable)
        1    0.000    0.000    0.000    0.000 models.py:52(Laplace)
        1    0.000    0.000    0.000    0.000 featstruct.py:1929(FeatureValueUnion)
        1    0.000    0.000    0.000    0.000 lambdify.py:1188(_TensorflowEvaluatorPrinter)
